114255.00,08254.37654,5459.18063,0.86,-0.10,0.00
114255.00,08254.37654,5459.18063,0.86,-0.62,-0.10
114255.00,08254.37654,5459.18063,0.81,-0.67,-0.05
114255.00,08254.37654,5459.18063,0.86,-0.57,-0.05
114255.00,08254.37654,5459.18063,0.81,-0.62,-0.10
114255.00,08254.37654,5459.18063,0.81,-0.67,-0.10
114256.00,08254.37639,5459.18072,0.86,-0.62,-0.14
114256.00,08254.37639,5459.18072,0.90,-0.57,-0.14
114256.00,08254.37639,5459.18072,0.86,-0.62,-0.10
114256.00,08254.37639,5459.18072,0.86,-0.62,-0.10
114256.00,08254.37639,5459.18072,0.86,-0.62,-0.10
114256.00,08254.37639,5459.18072,0.86,-0.62,-0.10
114256.00,08254.37639,5459.18072,0.90,-0.62,-0.10
114256.00,08254.37639,5459.18072,0.86,-0.62,-0.10
114257.00,08254.37634,5459.18077,0.90,-0.67,-0.10
114257.00,08254.37634,5459.18077,0.90,-0.67,-0.10
114257.00,08254.37634,5459.18077,0.86,-0.62,-0.10
114257.00,08254.37634,5459.18077,0.86,-0.62,-0.10
114257.00,08254.37634,5459.18077,0.81,-0.62,-0.10
114257.00,08254.37634,5459.18077,0.90,-0.62,-0.10
114257.00,08254.37634,5459.18077,0.86,-0.62,-0.10
114258.00,08254.37621,5459.18084,0.86,-0.62,-0.05
114258.00,08254.37621,5459.18084,0.86,-0.62,-0.10
114258.00,08254.37621,5459.18084,0.86,-0.62,-0.10
114258.00,08254.37621,5459.18084,0.81,-0.62,-0.10
114258.00,08254.37621,5459.18084,0.90,-0.62,-0.05
114258.00,08254.37621,5459.18084,0.86,-0.62,-0.10
114258.00,08254.37621,5459.18084,0.81,-0.62,-0.05
114259.00,08254.37630,5459.18085,0.86,-0.57,-0.10
114259.00,08254.37630,5459.18085,0.90,-0.67,-0.05
114259.00,08254.37630,5459.18085,0.90,-0.62,-0.05
114259.00,08254.37630,5459.18085,0.86,-0.67,-0.10
114259.00,08254.37630,5459.18085,0.86,-0.62,-0.10
114259.00,08254.37630,5459.18085,0.86,-0.62,-0.10
114259.00,08254.37630,5459.18085,0.90,-0.57,0.00
114259.00,08254.37630,5459.18085,0.86,-0.62,-0.10
114300.00,08254.37638,5459.18086,0.76,-0.62,-0.05
114300.00,08254.37638,5459.18086,0.90,-0.57,-0.10
114300.00,08254.37638,5459.18086,0.90,-0.67,-0.10
114300.00,08254.37638,5459.18086,0.81,-0.62,-0.05
114300.00,08254.37638,5459.18086,0.86,-0.62,-0.10
114300.00,08254.37638,5459.18086,0.86,-0.62,-0.10
114300.00,08254.37638,5459.18086,0.86,-0.62,-0.10
114301.00,08254.37637,5459.18086,0.86,-0.62,-0.05
114301.00,08254.37637,5459.18086,0.86,-0.67,-0.10
114301.00,08254.37637,5459.18086,0.81,-0.62,-0.05
114301.00,08254.37637,5459.18086,0.86,-0.67,-0.05
114301.00,08254.37637,5459.18086,0.86,-0.05,0.00
114301.00,08254.37637,5459.18086,0.86,-0.62,-0.10
114301.00,08254.37637,5459.18086,0.86,-0.67,-0.10
114301.00,08254.37637,5459.18086,0.86,-0.62,-0.05
114302.00,08254.37640,5459.18084,0.86,-0.62,-0.10
114302.00,08254.37640,5459.18084,0.86,-0.62,-0.10
114302.00,08254.37640,5459.18084,0.86,-0.62,-0.05
114302.00,08254.37640,5459.18084,0.90,-0.57,-0.10
114302.00,08254.37640,5459.18084,0.86,-0.67,-0.05
114302.00,08254.37640,5459.18084,0.86,-0.62,-0.10
114302.00,08254.37640,5459.18084,0.86,-0.67,-0.10
114303.00,08254.37645,5459.18089,0.86,-0.62,-0.10
114303.00,08254.37645,5459.18089,0.86,-0.57,-0.05
114303.00,08254.37645,5459.18089,0.90,-0.57,-0.10
114303.00,08254.37645,5459.18089,0.81,-0.62,-0.05
114303.00,08254.37645,5459.18089,0.86,-0.62,-0.05
114303.00,08254.37645,5459.18089,0.81,-0.62,-0.14
114303.00,08254.37645,5459.18089,0.81,-0.62,-0.10
114303.00,08254.37645,5459.18089,0.86,-0.67,-0.10
114304.00,08254.37659,5459.18088,0.86,-0.62,-0.05
114304.00,08254.37659,5459.18088,0.90,-0.62,-0.10
114304.00,08254.37659,5459.18088,0.90,-0.62,0.00
114304.00,08254.37659,5459.18088,0.86,-0.57,-0.10
114304.00,08254.37659,5459.18088,0.86,-0.57,-0.05
114304.00,08254.37659,5459.18088,0.81,-0.57,-0.10
114304.00,08254.37659,5459.18088,0.81,-0.62,-0.10
114305.00,08254.37679,5459.18086,0.86,-0.62,-0.10
114305.00,08254.37679,5459.18086,0.90,-0.57,-0.10
114305.00,08254.37679,5459.18086,0.86,-0.67,-0.05
114305.00,08254.37679,5459.18086,0.86,-0.67,-0.10
114305.00,08254.37679,5459.18086,0.86,-0.62,-0.10
114305.00,08254.37679,5459.18086,0.90,-0.62,-0.10
114305.00,08254.37679,5459.18086,0.86,-0.62,-0.10
114306.00,08254.37693,5459.18080,0.86,-0.62,0.00
114306.00,08254.37693,5459.18080,0.90,-0.62,-0.10
114306.00,08254.37693,5459.18080,-0.62,-0.10,0.00
114306.00,08254.37693,5459.18080,0.86,-0.57,-0.10
114306.00,08254.37693,5459.18080,0.90,-0.62,-0.10
114306.00,08254.37693,5459.18080,0.86,-0.62,-0.14
114306.00,08254.37693,5459.18080,0.86,-0.67,-0.14
114306.00,08254.37693,5459.18080,0.86,-0.62,0.00
114307.00,08254.37711,5459.18075,0.86,-0.52,-0.14
114307.00,08254.37711,5459.18075,0.90,-0.62,-0.10
114307.00,08254.37711,5459.18075,0.86,-0.67,-0.10
114307.00,08254.37711,5459.18075,0.86,-0.62,-0.10
114307.00,08254.37711,5459.18075,0.86,-0.62,-0.14
114307.00,08254.37711,5459.18075,0.90,-0.62,-0.10
114307.00,08254.37711,5459.18075,0.81,-0.57,-0.05
114307.00,08254.37711,5459.18075,0.81,-0.57,-0.10
114308.00,08254.37725,5459.18070,0.81,-0.62,-0.10
114308.00,08254.37725,5459.18070,0.90,-0.62,-0.05
114308.00,08254.37725,5459.18070,0.86,-0.62,-0.10
114308.00,08254.37725,5459.18070,0.86,-0.62,-0.10
114308.00,08254.37725,5459.18070,0.81,-0.57,-0.10
114308.00,08254.37725,5459.18070,0.90,-0.62,-0.10
114308.00,08254.37725,5459.18070,0.86,-0.67,-0.10
114309.00,08254.37748,5459.18066,0.86,-0.67,-0.10
114309.00,08254.37748,5459.18066,0.86,-0.62,-0.10
114309.00,08254.37748,5459.18066,0.86,-0.52,-0.05
114309.00,08254.37748,5459.18066,0.86,-0.62,-0.05
114309.00,08254.37748,5459.18066,0.95,-0.57,-0.10
114309.00,08254.37748,5459.18066,0.86,-0.57,-0.10
114309.00,08254.37748,5459.18066,0.86,-0.62,-0.10
114309.00,08254.37748,5459.18066,0.86,-0.52,-0.14
114310.00,08254.37762,5459.18062,0.90,-0.62,-0.10
114310.00,08254.37762,5459.18062,0.86,-0.62,-0.10
114310.00,08254.37762,5459.18062,0.86,-0.62,-0.10
114310.00,08254.37762,5459.18062,0.81,-0.62,-0.05
114310.00,08254.37762,5459.18062,0.90,-0.62,-0.10
114310.00,08254.37762,5459.18062,0.86,-0.67,-0.05
114310.00,08254.37762,5459.18062,0.90,-0.67,-0.14
114311.00,08254.37773,5459.18059,0.86,-0.57,-0.10
114311.00,08254.37773,5459.18059,0.86,-0.57,-0.05
114311.00,08254.37773,5459.18059,0.86,-0.67,-0.10
114311.00,08254.37773,5459.18059,0.86,-0.62,0.00
114311.00,08254.37773,5459.18059,0.86,-0.62,-0.05
114311.00,08254.37773,5459.18059,0.90,-0.67,-0.05
114311.00,08254.37773,5459.18059,0.86,-0.57,-0.05
114311.00,08254.37773,5459.18059,0.86,-0.62,-0.05
114312.00,08254.37814,5459.18055,0.86,-0.62,-0.10
114312.00,08254.37814,5459.18055,0.81,-0.62,-0.05
114312.00,08254.37814,5459.18055,0.86,-0.67,-0.10
114312.00,08254.37814,5459.18055,0.90,-0.62,-0.10
114312.00,08254.37814,5459.18055,0.90,-0.62,-0.10
114312.00,08254.37814,5459.18055,0.90,-0.62,-0.10
114312.00,08254.37814,5459.18055,0.90,-0.57,-0.10
114313.00,08254.37852,5459.18053,0.81,-0.57,-0.10
114313.00,08254.37852,5459.18053,0.86,-0.62,-0.10
114313.00,08254.37852,5459.18053,0.86,-0.57,-0.05
114313.00,08254.37852,5459.18053,0.81,-0.62,-0.05
114313.00,08254.37852,5459.18053,0.86,-0.57,-0.05
114313.00,08254.37852,5459.18053,0.86,-0.57,-0.10
114313.00,08254.37852,5459.18053,0.86,-0.62,-0.10
114314.00,08254.37875,5459.18052,0.90,-0.62,-0.10
114314.00,08254.37875,5459.18052,0.86,-0.62,-0.10
114314.00,08254.37875,5459.18052,0.86,-0.57,-0.10
114314.00,08254.37875,5459.18052,0.86,-0.62,-0.10
114314.00,08254.37875,5459.18052,0.90,-0.67,-0.14
114314.00,08254.37875,5459.18052,0.86,-0.62,-0.10
114314.00,08254.37875,5459.18052,0.81,-0.67,-0.10
114314.00,08254.37875,5459.18052,0.81,-0.62,-0.14
114315.00,08254.37902,5459.18050,0.86,-0.57,-0.10
114315.00,08254.37902,5459.18050,0.81,-0.62,-0.05
114315.00,08254.37902,5459.18050,0.86,-0.62,-0.10
114315.00,08254.37902,5459.18050,0.81,-0.62,-0.10
114315.00,08254.37902,5459.18050,0.86,-0.62,-0.10
114315.00,08254.37902,5459.18050,0.86,-0.62,-0.05
114315.00,08254.37902,5459.18050,0.86,-0.57,-0.05
114316.00,08254.37942,5459.18045,0.86,-0.67,-0.10
114316.00,08254.37942,5459.18045,0.81,-0.57,-0.10
114316.00,08254.37942,5459.18045,0.90,-0.62,-0.05
114316.00,08254.37942,5459.18045,0.90,-0.57,-0.10
114316.00,08254.37942,5459.18045,0.86,-0.71,-0.10
114316.00,08254.37942,5459.18045,0.90,-0.57,-0.10
114316.00,08254.37942,5459.18045,0.86,-0.57,-0.10
114316.00,08254.37942,5459.18045,0.86,-0.57,-0.05
114317.00,08254.37966,5459.18040,0.86,-0.62,-0.14
114317.00,08254.37966,5459.18040,0.86,-0.57,-0.10
114317.00,08254.37966,5459.18040,0.86,-0.62,-0.05
114317.00,08254.37966,5459.18040,0.86,-0.62,-0.10
114317.00,08254.37966,5459.18040,0.76,-0.67,-0.10
114317.00,08254.37966,5459.18040,0.81,-0.62,-0.10
114317.00,08254.37966,5459.18040,0.86,-0.62,-0.05
114318.00,08254.37989,5459.18037,0.86,-0.67,-0.10
114318.00,08254.37989,5459.18037,0.81,-0.62,-0.05
114318.00,08254.37989,5459.18037,0.86,-0.62,-0.10
114318.00,08254.37989,5459.18037,0.86,-0.62,-0.10
114318.00,08254.37989,5459.18037,0.90,-0.71,-0.14
114318.00,08254.37989,5459.18037,0.81,-0.67,-0.10
114318.00,08254.37989,5459.18037,0.90,-0.62,-0.05
114319.00,08254.38009,5459.18035,0.90,-0.62,-0.10
114319.00,08254.38009,5459.18035,0.86,-0.67,-0.10
114319.00,08254.38009,5459.18035,0.86,-0.67,-0.10
114319.00,08254.38009,5459.18035,0.86,-0.62,-0.10
114319.00,08254.38009,5459.18035,0.86,-0.62,-0.10
114319.00,08254.38009,5459.18035,0.81,-0.67,-0.10
114319.00,08254.38009,5459.18035,0.90,-0.57,-0.05
114319.00,08254.38009,5459.18035,0.81,-0.57,0.00
114320.00,08254.38025,5459.18031,0.86,-0.62,-0.10
114320.00,08254.38025,5459.18031,0.86,-0.57,-0.05
114320.00,08254.38025,5459.18031,0.86,-0.62,-0.05
114320.00,08254.38025,5459.18031,0.90,-0.62,-0.10
114320.00,08254.38025,5459.18031,0.86,-0.67,-0.10
114320.00,08254.38025,5459.18031,0.86,-0.67,-0.05
114320.00,08254.38025,5459.18031,0.86,-0.62,-0.05
114321.00,08254.38059,5459.18027,0.86,-0.62,-0.10
114321.00,08254.38059,5459.18027,0.86,-0.62,-0.14
114321.00,08254.38059,5459.18027,0.86,-0.57,-0.10
114321.00,08254.38059,5459.18027,0.86,-0.62,-0.05
114321.00,08254.38059,5459.18027,0.81,-0.62,-0.05
114321.00,08254.38059,5459.18027,0.90,-0.57,-0.05
114321.00,08254.38059,5459.18027,0.81,-0.62,-0.05
114322.00,08254.38083,5459.18024,0.86,-0.62,-0.10
114322.00,08254.38083,5459.18024,0.86,-0.62,-0.10
114322.00,08254.38083,5459.18024,0.90,-0.62,-0.10
114322.00,08254.38083,5459.18024,0.86,-0.62,-0.05
114322.00,08254.38083,5459.18024,0.86,-0.67,-0.10
114322.00,08254.38083,5459.18024,0.90,-0.57,-0.05
114322.00,08254.38083,5459.18024,0.90,-0.57,-0.10
114323.00,08254.38080,5459.18022,0.81,-0.57,-0.14
114323.00,08254.38080,5459.18022,0.81,-0.62,-0.10
114323.00,08254.38080,5459.18022,0.90,-0.62,-0.05
114323.00,08254.38080,5459.18022,0.90,-0.62,-0.10
114323.00,08254.38080,5459.18022,0.81,-0.57,-0.14
114323.00,08254.38080,5459.18022,0.90,-0.57,-0.10
114323.00,08254.38080,5459.18022,0.86,-0.62,-0.05
114323.00,08254.38080,5459.18022,0.86,-0.62,-0.10
114324.00,08254.38081,5459.18022,0.86,-0.67,-0.10
114324.00,08254.38081,5459.18022,0.86,-0.67,-0.10
114324.00,08254.38081,5459.18022,0.86,-0.67,-0.10
114324.00,08254.38081,5459.18022,0.86,-0.62,-0.05
114324.00,08254.38081,5459.18022,0.86,-0.67,-0.10
114324.00,08254.38081,5459.18022,0.86,-0.62,-0.10
114324.00,08254.38081,5459.18022,0.81,-0.62,-0.10
114325.00,08254.38090,5459.18021,0.81,-0.62,-0.10
114325.00,08254.38090,5459.18021,0.90,-0.67,-0.05
114325.00,08254.38090,5459.18021,0.81,-0.67,-0.05
114325.00,08254.38090,5459.18021,0.86,-0.67,-0.05
114325.00,08254.38090,5459.18021,0.86,-0.67,-0.05
114325.00,08254.38090,5459.18021,0.86,-0.57,-0.05
114325.00,08254.38090,5459.18021,0.86,-0.62,-0.10
114325.00,08254.38090,5459.18021,0.90,-0.67,-0.10
114326.00,08254.38089,5459.18022,0.86,-0.67,-0.14
114326.00,08254.38089,5459.18022,0.81,-0.67,-0.10
114326.00,08254.38089,5459.18022,0.86,-0.67,-0.10
114326.00,08254.38089,5459.18022,0.86,-0.62,-0.10
114326.00,08254.38089,5459.18022,0.86,-0.62,-0.05
114326.00,08254.38089,5459.18022,0.86,-0.57,-0.10
114326.00,08254.38089,5459.18022,0.86,-0.57,-0.05
114326.00,08254.38089,5459.18022,0.86,-0.67,-0.10
114327.00,08254.38094,5459.18024,0.76,-0.62,-0.10
114327.00,08254.38094,5459.18024,0.81,-0.62,-0.05
114327.00,08254.38094,5459.18024,0.90,-0.62,-0.05
114327.00,08254.38094,5459.18024,0.90,-0.67,-0.10
114327.00,08254.38094,5459.18024,0.86,-0.67,-0.05
114327.00,08254.38094,5459.18024,0.86,-0.62,-0.05
114327.00,08254.38094,5459.18024,0.81,-0.62,-0.05
114327.00,08254.38094,5459.18024,0.90,-0.62,-0.05
114328.00,08254.38126,5459.18026,0.86,-0.67,-0.10
114328.00,08254.38126,5459.18026,0.86,-0.62,-0.14
114328.00,08254.38126,5459.18026,0.86,-0.62,-0.05
114328.00,08254.38126,5459.18026,0.81,-0.67,-0.05
114328.00,08254.38126,5459.18026,0.86,-0.67,-0.10
114328.00,08254.38126,5459.18026,0.76,-0.62,-0.10
114328.00,08254.38126,5459.18026,0.81,-0.62,-0.10
114329.00,08254.38135,5459.18026,0.86,-0.62,-0.05
114329.00,08254.38135,5459.18026,0.86,-0.62,-0.10
114329.00,08254.38135,5459.18026,0.86,-0.62,-0.10
114329.00,08254.38135,5459.18026,0.86,-0.62,-0.05
114329.00,08254.38135,5459.18026,0.81,-0.57,-0.10
114329.00,08254.38135,5459.18026,0.90,-0.62,-0.10
114329.00,08254.38135,5459.18026,0.90,-0.67,-0.10
114329.00,08254.38135,5459.18026,0.90,-0.62,-0.05
114330.00,08254.38153,5459.18027,0.86,-0.62,-0.10
114330.00,08254.38153,5459.18027,0.86,-0.62,-0.05
114330.00,08254.38153,5459.18027,0.86,-0.62,-0.10
114330.00,08254.38153,5459.18027,0.81,-0.57,-0.10
114330.00,08254.38153,5459.18027,0.86,-0.67,-0.05
114330.00,08254.38153,5459.18027,0.81,-0.62,-0.05
114330.00,08254.38153,5459.18027,0.86,-0.62,-0.10
114330.00,08254.38153,5459.18027,0.86,-0.62,-0.10
114331.00,08254.38170,5459.18027,0.81,-0.67,-0.10
114331.00,08254.38170,5459.18027,0.86,-0.67,-0.05
114331.00,08254.38170,5459.18027,0.81,-0.57,-0.05
114331.00,08254.38170,5459.18027,0.95,-0.67,-0.10
114331.00,08254.38170,5459.18027,0.86,-0.62,-0.10
114331.00,08254.38170,5459.18027,0.86,-0.62,-0.10
114331.00,08254.38170,5459.18027,0.86,-0.67,-0.10
114331.00,08254.38170,5459.18027,0.90,-0.62,-0.05
114332.00,08254.38187,5459.18031,0.86,-0.62,-0.10
114332.00,08254.38187,5459.18031,0.86,-0.62,-0.10
114332.00,08254.38187,5459.18031,0.81,-0.62,-0.05
114332.00,08254.38187,5459.18031,0.81,-0.62,-0.05
114332.00,08254.38187,5459.18031,0.86,-0.62,-0.05
114332.00,08254.38187,5459.18031,0.86,-0.67,-0.10
114332.00,08254.38187,5459.18031,0.81,-0.67,-0.10
114332.00,08254.38187,5459.18031,0.86,-0.62,-0.05
114333.00,08254.38188,5459.18031,0.86,-0.62,-0.14
114333.00,08254.38188,5459.18031,0.81,-0.67,-0.10
114333.00,08254.38188,5459.18031,0.86,-0.67,-0.05
114333.00,08254.38188,5459.18031,0.86,-0.62,-0.05
114333.00,08254.38188,5459.18031,0.86,-0.62,-0.10
114333.00,08254.38188,5459.18031,0.86,-0.67,-0.14
114333.00,08254.38188,5459.18031,0.81,-0.57,-0.10
114333.00,08254.38188,5459.18031,0.86,-0.67,-0.10
114334.00,08254.38192,5459.18033,0.81,-0.57,-0.05
114334.00,08254.38192,5459.18033,0.90,-0.57,-0.10
114334.00,08254.38192,5459.18033,0.86,-0.67,-0.10
114334.00,08254.38192,5459.18033,0.81,-0.62,-0.10
114334.00,08254.38192,5459.18033,0.86,-0.67,-0.10
114334.00,08254.38192,5459.18033,0.86,-0.67,-0.10
114334.00,08254.38192,5459.18033,0.81,-0.57,-0.05
114334.00,08254.38192,5459.18033,0.90,-0.62,-0.10
114335.00,08254.38190,5459.18034,0.86,-0.62,-0.05
114335.00,08254.38190,5459.18034,0.81,-0.62,-0.10
114335.00,08254.38190,5459.18034,0.81,-0.57,-0.10
114335.00,08254.38190,5459.18034,0.86,-0.62,-0.05
114335.00,08254.38190,5459.18034,0.81,-0.62,-0.10
114335.00,08254.38190,5459.18034,0.90,-0.62,-0.10
114335.00,08254.38190,5459.18034,0.81,-0.62,-0.10
114335.00,08254.38190,5459.18034,0.86,-0.62,-0.05
114336.00,08254.38191,5459.18037,0.90,-0.67,-0.05
114336.00,08254.38191,5459.18037,0.86,-0.57,-0.10
114336.00,08254.38191,5459.18037,0.86,-0.57,-0.10
114336.00,08254.38191,5459.18037,0.86,-0.62,-0.10
114336.00,08254.38191,5459.18037,0.86,-0.62,-0.05
114336.00,08254.38191,5459.18037,0.81,-0.71,-0.10
114336.00,08254.38191,5459.18037,0.86,-0.57,-0.10
114336.00,08254.38191,5459.18037,0.86,-0.62,-0.10
114337.00,08254.38198,5459.18043,0.76,-0.62,-0.10
114337.00,08254.38198,5459.18043,0.86,-0.62,-0.10
114337.00,08254.38198,5459.18043,0.86,-0.67,-0.10
114337.00,08254.38198,5459.18043,0.86,-0.67,-0.05
114337.00,08254.38198,5459.18043,0.81,-0.67,-0.10
114337.00,08254.38198,5459.18043,0.81,-0.62,-0.10
114337.00,08254.38198,5459.18043,0.86,-0.62,-0.10
114338.00,08254.38191,5459.18046,0.86,-0.57,-0.05
114338.00,08254.38191,5459.18046,0.86,-0.62,-0.14
114338.00,08254.38191,5459.18046,0.90,-0.57,-0.10
114338.00,08254.38191,5459.18046,0.90,-0.67,-0.10
114338.00,08254.38191,5459.18046,0.81,-0.62,-0.05
114338.00,08254.38191,5459.18046,0.86,-0.62,-0.10
114338.00,08254.38191,5459.18046,0.86,-0.57,-0.10
114338.00,08254.38191,5459.18046,0.81,-0.67,-0.10
114339.00,08254.38189,5459.18051,0.90,-0.67,-0.10
114339.00,08254.38189,5459.18051,0.86,-0.57,-0.10
114339.00,08254.38189,5459.18051,0.86,-0.57,-0.10
114339.00,08254.38189,5459.18051,0.86,-0.62,-0.10
114339.00,08254.38189,5459.18051,0.81,-0.67,-0.10
114339.00,08254.38189,5459.18051,0.81,-0.67,-0.10
